comment,cleaned_comment,sentiment,score
Hello from the other side I’m listening 11/26/2023.,hello side ’ listening,POSITIVE,0.9982014894485474
This song is literally going to become a timeless classic.,song literally going become timeless classic,POSITIVE,0.9997325539588928
,,POSITIVE,0.7481208443641663
What is the wifi password,wifi password,POSITIVE,0.5450246930122375
"#RIPMommy , #RIPDaddy , #RIPWilliam ,...Hello from the other side. I wish Heaven accepted phone calls. 😢😥",ripmommy ripdaddy ripwilliam hello side wish heaven accepted phone call [UNK],NEGATIVE,0.9863821268081665
😂 every thing,[UNK] every thing,POSITIVE,0.948384702205658
Me,,POSITIVE,0.7481208443641663
I'm glad she's got married now I pray she's.happy you know it takes going thru sadness to creT this kind of song she's a beautiful artest her hubby is lucky,im glad shes got married pray sheshappy know take going thru sadness cret kind song shes beautiful artest hubby lucky,POSITIVE,0.9890262484550476
I❤,[UNK],NEGATIVE,0.6970567107200623
,,POSITIVE,0.7481208443641663
brooooo!!!! still hits hard,brooooo still hit hard,POSITIVE,0.9966328740119934
I am,,POSITIVE,0.7481208443641663
,,POSITIVE,0.7481208443641663
11/25/2023 tip Porã MS Brasil,tip pora m brasil,NEGATIVE,0.9256998896598816
How many people remember 😢 in November 2023,many people remember [UNK] november,POSITIVE,0.9960214495658875
Me 2023,,POSITIVE,0.7481208443641663
Me,,POSITIVE,0.7481208443641663
Someone from 2023 who continues listening to this gem 🤧,someone continues listening gem [UNK],POSITIVE,0.9962953925132751
Clown of the sea DUH,clown sea duh,NEGATIVE,0.9846416115760803
The world of fame demands a lot.... She was much more beautiful when she was (fat)... She's changed so much that she doesn't even look the same,world fame demand lot much beautiful fat shes changed much doesnt even look,NEGATIVE,0.9933933615684509
linda,linda,POSITIVE,0.9959428906440735
2023❤❤❤,[UNK],NEGATIVE,0.6970567107200623
2023 any one's here ❤,one [UNK],POSITIVE,0.8079734444618225
,,POSITIVE,0.7481208443641663
"I was just at a Dunkin Donuts, this song was playing through the ceiling speakers....and out of the blue it made me almost tear up....i guess some supressed feelings....deep deep down. Life.",dunkin donut song playing ceiling speakersand blue made almost tear upi guess supressed feelingsdeep deep life,NEGATIVE,0.9674187302589417
ADELE ♥,adele ♥,POSITIVE,0.9547197818756104
"On November 26, 2023, I'm listening to this amazing masterpiece from the comfort of my sofa watching a football match",november im listening amazing masterpiece comfort sofa watching football match,POSITIVE,0.99901282787323
Me 11/28/22,,POSITIVE,0.7481208443641663
what a voice Adele❤️❤️,voice [UNK],POSITIVE,0.8799909353256226
perfetinol song,perfetinol song,POSITIVE,0.8711231350898743
I'm listening...November 2023!,im listeningnovember,NEGATIVE,0.9426457285881042
i thought its a new song of her,thought new song,POSITIVE,0.9994565844535828
Yep..Fri after Thanksgiving..I miss cali teen days..and this..I do say..I miss some people.  And I hv and do try..always..Hello👁👍🌈🌻🦋💖,yepfri thanksgivingi miss cali teen daysand thisi sayi miss people hv [UNK],NEGATIVE,0.9609174132347107
"Beautiful, wonderful woman, she reminds me of my mother, cute thing! ❤️🌹",beautiful wonderful woman reminds mother cute thing [UNK],POSITIVE,0.999854564666748
2023🎼,[UNK],NEGATIVE,0.6970567107200623
Same here,,POSITIVE,0.7481208443641663
Listening to this rn,listening rn,POSITIVE,0.9916490316390991
Always ❤,always [UNK],POSITIVE,0.9882436990737915
,,POSITIVE,0.7481208443641663
November 2023.. 🌹❤️,november [UNK],POSITIVE,0.8983907699584961
What happened at first place how did you break his heart?,happened first place break heart,POSITIVE,0.9762440323829651
Awesome ❤,awesome [UNK],POSITIVE,0.9998607635498047
IM BACK IN 2023 NOV DAY AFTER BLACK FRI CONGRADS ON YOUR MARRIAGE ADELLE .....,im back nov day black fri congrads marriage adelle,NEGATIVE,0.9576784372329712
Never gets old❤❤,never get [UNK],NEGATIVE,0.7789583802223206
Adele is a brilliant singer,adele brilliant singer,POSITIVE,0.9998739957809448
Evergreen 👍👏🌹🌹🎈,evergreen [UNK],POSITIVE,0.9997860789299011
Me❤❤,[UNK],NEGATIVE,0.6970567107200623
From dz🇩🇿 last 2023 . Allah blessed us.,[UNK] last allah blessed u,POSITIVE,0.9831759929656982
The best voice ever,best voice ever,POSITIVE,0.9998575448989868
🇱🇾🇱🇾  hello from,[UNK] hello,POSITIVE,0.9991405010223389
Love this song❤,love [UNK],POSITIVE,0.9997313618659973
Its very nice this song. I loved so much,nice song loved much,POSITIVE,0.9998761415481567
Am here too 2023 November 24😅❤,november [UNK],POSITIVE,0.8983907699584961
Anyone in 2024❤🎉🎉,anyone [UNK],POSITIVE,0.8704387545585632
,,POSITIVE,0.7481208443641663
,,POSITIVE,0.7481208443641663
,,POSITIVE,0.7481208443641663
"by...by..ADELE...your a perfected song performance, we've played by 18 turned completly at 22:15pm, on Saturday, Nov.25'2023. and see you later, from our MD.OWNER of all us music odioz, Mr.YOGO, of East java Indonesia.",bybyadeleyour perfected song performance weve played turned completly pm saturday nov see later mdowner u music odioz mryogo east java indonesia,POSITIVE,0.988701343536377
HELL Of A GREAT SONG,hell great song,POSITIVE,0.9998185038566589
i love you adele 🤭🤭💕,love adele [UNK],POSITIVE,0.9988114833831787
,,POSITIVE,0.7481208443641663
w song,w song,POSITIVE,0.9602143168449402
❤❤❤❤❤❤love,[UNK],NEGATIVE,0.6970567107200623
😅when I was in a relationship I didn't understand the lyrics when I broke up I came back to the song n I understood every lyric of it😢,[UNK] relationship didnt understand lyric broke came back song n understood every lyric [UNK],NEGATIVE,0.9931917786598206
when I was in a relationship I didn't understand the lyrics when I broke up I came back to the song n I understood every lyric of it😢,relationship didnt understand lyric broke came back song n understood every lyric [UNK],NEGATIVE,0.990753173828125
This music is timeless. I'll be 80 years old and still listen it.,music timeless ill year old still listen,POSITIVE,0.963286280632019
I'm listening to it,im listening,POSITIVE,0.9989525079727173
I usually don’t like English song but this one just touches my soul ❤,usually ’ like english song one touch soul [UNK],POSITIVE,0.9695543050765991
November 2023... it's almost Christmas Crying listening to Adele ❤,november almost christmas cry listening adele [UNK],NEGATIVE,0.8533636331558228
Am here listening to the song in November 2022,listening song november,POSITIVE,0.9985401630401611
I love this song!!!!!!!!!!!!!!!❤❤❤❤❤❤,love [UNK],POSITIVE,0.9997313618659973
"When the music is worth it, no matter how much time passes, people always come back here to hear it.",music worth matter much time pass people always come back hear,POSITIVE,0.997214138507843
2024?,,POSITIVE,0.7481208443641663
wait xavier dolan directed this??? omggggg,wait xavier dolan directed omggggg,NEGATIVE,0.9822388887405396
"A voice that chills the body. A voice that does not lie. A voice that brings out all the strong feelings inside you. I want to scream like her and be relieved of the pain. It still hurts me. An old love that I could not keep. Ah, for the beautiful years that have passed. I am telling you my story, my beloved. A beautiful life. Live it with someone you love and fight all obstacles. ❤❤❤❤",voice chill body voice lie voice brings strong feeling inside want scream like relieved pain still hurt old love could keep ah beautiful year passed telling story beloved beautiful life live someone love fight obstacle [UNK],POSITIVE,0.9934251308441162
"People here in 2023
👇🫶",people [UNK],POSITIVE,0.5263460278511047
"I love this woman, my God, a glory in music 🎶 ❤️ Adele🥰",love woman god glory music [UNK] [UNK] [UNK],POSITIVE,0.9956709146499634
I'mess past,imess past,NEGATIVE,0.9965201616287231
"Where is my place, Fasa Fasa 😂😂",place fasa fasa [UNK],POSITIVE,0.9457526206970215
🙈😃Tanks Adele,[UNK] adele,POSITIVE,0.9508367776870728
Luv this Song 11/23,luv song,POSITIVE,0.9901622533798218
"[Verse 1]
Hello, it's me
I was wondering if after all these years you'd like to meet
To go over everything
They say that time's supposed to heal ya, but I ain't done much healing
Hello, can you hear me?
I'm in California dreaming about who we used to be
When we were younger and free
I've forgotten how it felt before the world fell at our feet

[Pre-Chorus]
There's such a difference between us
And a million miles

[Chorus]
Hello from the other side
I must've called a thousand times
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home
Hello from the outside
At least, I can say that I've tried
To tell you I'm sorry for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore

[Verse 2]
Hello, how are you?
It's so typical of me to talk about myself, I'm sorry
I hope that you're well
Did you ever make it out of that town where nothing ever happened?

[Pre-Chorus]
It's no secret that the both of us
Are running out of time

[Chorus]
So hello from the other side (Other side)
I must've called a thousand times (Thousand times)
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home
Hello from the outside (Outside)
At least, I can say that I've tried (I've tried)
To tell you I'm sorry for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore

[Bridge]
(Highs, highs, highs, highs, lows, lows, lows, lows)
Ooh, anymore
(Highs, highs, highs, highs, lows, lows, lows, lows)
Ooh, anymore
(Highs, highs, highs, highs, lows, lows, lows, lows)
Ooh, anymore
(Highs, highs, highs, highs, lows, lows, lows, lows)
Anymore

[Chorus]
Hello from the other side (Other side)
I must've called a thousand times (Thousand times)
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home
Hello from the outside (Outside)
At least, I can say that I've tried (I've tried)
To tell you I'm sorry for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore",verse hello wondering year youd like meet go everything say time supposed heal ya aint done much healing hello hear im california dreaming used younger free ive forgotten felt world fell foot prechorus there difference u million mile chorus hello side mustve called thousand time tell im sorry everything ive done call never seem home hello outside least say ive tried tell im sorry breaking heart dont matter clearly doesnt tear apart anymore verse hello typical talk im sorry hope youre well ever make town nothing ever happened prechorus secret u running time chorus hello side side mustve called thousand time thousand time tell im sorry everything ive done call never seem home hello outside outside least say ive tried ive tried tell im sorry breaking heart dont matter clearly doesnt tear apart anymore bridge high high high high low low low low ooh anymore high high high high low low low low ooh anymore high high high high low low low low ooh anymore high high high high low low low low anymore chorus hello side side mustve called thousand time thousand time tell im sorry everything ive done call never seem home hello outside outside least say ive tried ive tried tell im sorry breaking heart dont matter clearly doesnt tear apart anymore,NEGATIVE,0.9974182844161987
